"RegionName","City","State","Metro","CountyName","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11"
"Mariners Village","Orlando","FL","Orlando","Orange",,,,,6.4557779212395,6,9.9099099099099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Prides Crossing","Aurora","CO","Denver","Arapahoe",,,3.7729521940048,4.1684035014589,3.7750094375235,3.8854805725971,6.6688896298766,4.3497172683775,,,,,4.2276422764227,4.4444444444444,4.2276422764227,4.8991354466858,4.5475216007276,4.9382716049382,4.9382716049382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Chelsea-Travis","New York","NY","New York","Richmond",,3.7509377344336,3.7509377344336,3.7509377344336,3.7509377344336,2.2988505747126,2.2988505747126,2.4634146341463,3.6513545347467,7.1428775510787,4.4543429844097,4.4543429844097,4.2855189500386,2.9853731343283,6.6681484774394,3.8961038961038,5.3846153846153,5.3846153846153,4.4776253063441,4.4776253063441,5.4878048780487,5.0125313283208,4.8899755501222,4.8899755501222,4.8899755501222,4.3572984749455,3.3444816053511,4.7434656340755,5.9731351814804,5.0125313283208,4.4247787610619,3.584229390681,,,,,2.6666666666666,4.3478355387729,4.3478355387729,5.1948051948051,7.4483932751649,,,,4.4543429844097,,,,,,,,,,,,,
"Central Business District","New Orleans","LA","New Orleans","Orleans",,,,,10.7614213197969,7.1163189482709,7.1633237822349,5,7.4183976261127,4.6511627906976,,,,,,,,,,,,5.889281507656,,9.5454545454545,,,,,,,,6.1538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lake Edge","Town of Madison","WI","Madison","Dane",,,5.3972104305639,5.7456140350877,6.253908692933,5.4090601757944,7.0558050032071,6.253908692933,,,,,,,7.4128984432913,4.8095238095238,4.6911649726348,5.4794520547945,5.6603773584905,,5.4945054945054,4.927536231884,5.4945054945054,,9.3226197695573,,,,,,,,5.4674685620557,5.6923076923076,4.112405757368,,,5.2258064516129,,,,,,,,3.2278889606197,,,,,,,,,,,,6.6711140760507
"Hammond Park","Atlanta","GA","Atlanta","Fulton",,,,21.1640211640211,25.5,21.1640211640211,18.5873605947955,28.8978494623655,33.3333333333333,,19.4630872483221,,,,,,,,,20.1680672268907,27.7777777777777,27.7777777777777,27.7777777777777,,,22.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"White Oak","Kansas City","MO","Kansas City","Jackson",,,,10.2564102564102,11.1111111111111,10.2564102564102,10.2564102564102,10,10,8.4236864053377,7.5614366729678,13.0548302872062,8.3333333333333,8.3333333333333,10,10.7405590975968,11.1358574610244,12.3245614035087,11.1764705882352,8.695652173913,9.090909090909,8.7452471482889,9.351012509375,11.2813688212927,13.4166666666666,12.5,10,9.3556669519501,9.801568593837,10,8.6206896551724,,,,,,,,,,,,,,10.1796407185628,6.9087523277467,8.7912087912087,9.8901098901098,8.3333333333333,,,,,5.2631578947368,13.7345679012345,13.1538461538461,8.347245409015,
"Indian Beach-Sapphire Shores","Sarasota","FL","Sarasota","Sarasota",,,10.8917197452229,12.2010736944851,13.6390708755211,12.1,12.1,12.1,10.0227790432801,9.3023255813953,10.0227790432801,12,8.2577981651376,12,12,10.09991009991,8,7.1942446043165,9.5477386934673,5.857740585774,9.5477386934673,7.7230769230769,5.5586436909394,5.4794520547945,5.5586436909394,5.4794520547945,5.4090601757944,6.1176470588235,8.3333333333333,10.8108108108108,7.0823529411764,,,4.3120113952087,6.204081632653,7.5,7.2681704260651,7.5,7.2820085425565,5.5570991942206,6.6889632107023,9.0932709794751,3.1428571428571,5.6603773584905,5.1142355008787,,,8.0645161290322,6,6,,4.04,5.8355437665782,4.7011308562197,4.7011308562197,,,
"Edgewater Glen","Chicago","IL","Chicago","Cook",,,3.5294117647058,3.5294117647058,4.3777360850531,4.8095238095238,4.3777360850531,7.1942446043165,5.3667262969588,5.5555555555555,4.9809961992398,,,,,,,,,7.4101519081141,11.705685618729,13.1578947368421,,,,,,,4.2553191489361,4.2553191489361,,,,,,,,,,,,,,,,,,,,,,,3.5135135135135,3.5135135135135,5.0351922035733,,,
"Troy Hill","Pittsburgh","PA","Pittsburgh","Allegheny",,,23.5955056179775,25.062656641604,25.0312891113892,14.5714285714285,25.0312891113892,22.0338983050847,25.0312891113892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Broadmoor","Jackson","MS","Jackson","Hinds",,,,,,13.6842105263157,14.1342756183745,13.6842105263157,14.1342756183745,12.5156445556946,,,11.3018597997138,11.3018597997138,12.2340425531914,12.2340425531914,24.8496993987975,12,12.9411764705882,23.3925327951564,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"College Hill","Dayton","OH","Dayton","Montgomery",,,,,,25.062656641604,20.6666666666666,14.367816091954,,,,,,,25.1256281407035,,16.69449081803,16.69449081803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"West Hills","Spokane","WA","Spokane","Spokane",,,6.0642813826561,6.0642813826561,9.0964220739842,6.253908692933,5.2910052910052,7.8462348604528,8.1803005008347,8.4507042253521,10.0137517189648,,,,6.9767441860465,6.9767441860465,,7.2895957587806,6.7796610169491,7.9754601226993,5.9171597633136,5.9171597633136,8.8568824482355,,,,,,,,,,,4.572864321608,,,,,,,,,,3.6428571428571,4.7619047619047,,,,,,,,,2.6668,2.6668,,,
"Thoroughbred Acres-Kingston","Lexington","KY","Lexington","Fayette",,,,,4.3516100957354,4.3516100957354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8257372654155,3.8888888888888,5.005005005005,6.0150375939849,6.5481758652946,,,,,,,,,,,,,,,
"Las Vistas","Tucson","AZ","Tucson","Pima",,,,,,,,,,14.2857142857142,,11.7785630153121,13.9243604004449,11.1731843575418,13.4666666666666,12.8553770086526,13.4666666666666,13.5802469135802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cherry Street","Tulsa","OK","Tulsa","Tulsa",,,5.5161544523246,5.5161544523246,6.0415849352687,6.5934065934065,5.8201058201058,5.0279329608938,6.7333333333333,5.5865921787709,6.7333333333333,6.7333333333333,6.6666666666666,5.9748427672955,5,4.7664442326024,4.7664442326024,5.8858151854031,7.1773636991028,5.7971014492753,6.816760475297,6.2893081761006,5.824,,,,2.7659574468085,3.7341818181818,5.7714285714285,4.7647409172126,5.5555555555555,7.2340425531914,7.2340425531914,5.4437869822485,,3.781512605042,3.5369774919614,3.7037037037037,4.1701417848206,5.3254437869822,6.25,6.1135371179039,6.1135371179039,6.25,4.0322580645161,5.8441558441558,,,,,,3.5916824196597,4.18410041841,5.350454788657,6.7708333333333,3.1782945736434,3.5087719298245,3.8491147036181
"Lake Como","Orlando","FL","Orlando","Orange",,,,11.2963959117805,10.5540897097625,11.2963959117805,11.3712374581939,8.6285714285714,10,10.5318588730911,9.8666666666666,10.1058201058201,10.1058201058201,10.4137931034482,11.1172873818788,10.0050025012506,8.36820083682,7.7519379844961,5.2631578947368,5.2631578947368,6.6711140760507,6.7362048705922,,,,,,,,,,,4.1684035014589,9.0932709794751,,,,,,,,,4.18410041841,4.7641734159123,5.6981132075471,9.1346153846153,11.1111111111111,9.1428571428571,7.7692307692307,6.2526052521884,,4.8991354466858,4.6699266503667,7.1479628305932,9.0964220739842,8.3288263926446,8.0701754385964,5.4083288263926
"Lasalle Area","South Bend","IN","South Bend","Saint Joseph",,,,,,,,,,,,,,,,,,,,,,,,,,25.1256281407035,24.8120300751879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brownsboro Zorn","Louisville","KY","Louisville/Jefferson County","Jefferson",,,,,,4.0032025620496,5.4505005561735,5.4505005561735,5.726872246696,5.726872246696,,,,4.0100250626566,5.0125313283208,6.4684199333664,6.4684199333664,6.3734862970044,5.0025012506253,7.5037518759379,8,7.7922077922077,7.7922077922077,4.5020463847203,2.479,3.2258064516129,4.0657834627683,5.6451612903225,5.6451612903225,5.6451612903225,5.1219512195121,5.1219512195121,3.6363636363636,5.6603773584905,5.1186440677966,5.6603773584905,6.8,6.235294117647,4.1017227235438,4.1017227235438,4.1017227235438,4.516129032258,4.516129032258,4.7692307692307,5.7175528873642,5.7377049180327,,5.8269570335491,,3.6474164133738,,3.2903225806451,4.0355125100887,5.7971014492753,6.6755674232309,5.8858151854031,5.0664977834072,4.7826086956521
"Springvale","San Antonio","TX","San Antonio","Bexar",,,,,,9.1743119266055,,9.1012514220705,9.1743119266055,12.7272727272727,12.7272727272727,,,,5.5555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ridgewood","Town of Madison","WI","Madison","Dane",,,4.3082814743896,4.952476238119,9.094216078574,7.9263410728582,6.9799906933457,5.298245614035,5.0131926121372,,5.2659294365455,5.2659294365455,5.2405907575035,5.2659294365455,3.5416666666666,3.8555392874572,4.1414611447184,4.1414611447184,4.7961630695443,5.3590568060021,6.5637065637065,4.590909090909,,,5.0276520864756,6.2882809309922,3.6546184738955,4.3082814743896,4.3082814743896,3.8089089735313,7.1479628305932,,5.5555555555555,5.7142857142857,,,,,3.8476337052712,3.3344448149383,4.551661356395,3.8091573682185,3.8091573682185,4.0016006402561,6.060606060606,6.4810787298825,,,,,,,3.3023255813953,3.5727045373347,4.4464206313917,4.1701417848206,,
"Isla Del Sol","Saint Petersburg","FL","Tampa","Pinellas",,7.4442190669371,6.6483516483516,6.6147859922178,6.6147859922178,7.4537268634317,10.05,9.7324414715719,9.4339622641509,8.4004602991944,8.7391304347826,8.5959885386819,6.3829787234042,6.6666666666666,7.4074074074074,9.090909090909,9.09297567629,6.253908692933,6.6246056782334,6.0790273556231,6.0790273556231,6.5342544617156,4.1666666666666,4.391304347826,4.7869674185463,4.8095238095238,5.281690140845,5.5586436909394,6.0841159657002,5.2631578947368,5.2631578947368,5.5586436909394,4.5662100456621,5.1948051948051,4.2553191489361,3.6969696969696,4.2583595312946,4.6875,4.8387096774193,4.3836422477199,4.7846889952153,6.25,5.4054054054054,5.0251256281407,5.0251256281407,5.2910052910052,5.3233297606287,4.9122807017543,4.9122807017543,4.22417398578,,5.0016672224074,6.0022650056625,5.240174672489,5.9171597633136,5.5,3.4494653328734,4.5218680504077
"Mariners Island","San Mateo","CA","San Francisco","San Mateo",,,,5.3333333333333,5.6686046511627,5.6606676342525,5.6686046511627,4.5454545454545,4.5454545454545,4.5454545454545,4.5454545454545,,,,4.5217391304347,3.1007751937984,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brookwood Hills","Atlanta","GA","Atlanta","Fulton",,,13.4782608695652,13.4782608695652,13.2231404958677,13.2231404958677,13.1684210526315,13.1684210526315,9.5238095238095,9.5238095238095,,,,,7.8461538461538,7.1173104434907,6.2597809076682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Property Owners of Northhampton","San Antonio","TX","San Antonio","Bexar",,,,,4.0032025620496,5.0633231855897,4.4444444444444,4.4444444444444,4.3736100815418,4.4444444444444,6.6044029352901,6.0585432266848,5.0035739814152,5.0150451354062,8.7032201914708,6.5217391304347,7.2076576898349,,,,,,5.4805401111993,4.4585987261146,4.8387096774193,6.8944099378881,4.3795620437956,6.4620355411954,4.1044776119402,4.3736100815418,,,,,,,,,,,,,,,,5.6047197640117,,,,,,,,,,,,
"Carver City","Tampa","FL","Tampa","Hillsborough",,,,,14.8367952522255,15.8421052631578,,15.8421052631578,13.6420525657071,14.4285714285714,14.4285714285714,20,14.4285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"South 39th Street","Missoula","MT","Missoula","Missoula",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4444444444444,,,,,,,,,,,,,,
"Historic Uptown","Saint Petersburg","FL","Tampa","Pinellas",,,14.3061516452074,11.7279124315871,15.7894736842105,15.6046814044213,15.6046814044213,18.1983621474067,20,15.1515151515151,17.2413793103448,19.8365452527494,18.5823754789272,16.0504201680672,9.4586894586894,11.1160515784793,10.6315789473684,12.5156445556946,9.3023255813953,,,,,,,,,,,,,,,,,,9.6,17.1428571428571,,,,,6.6688896298766,6.6688896298766,6.253908692933,5.8858151854031,,,,,,,,,,,,
"Mt. Paran - Northside","Atlanta","GA","Atlanta","Fulton",,10.1010101010101,11.2439341933956,11.1111111111111,11.2439341933956,11.2439341933956,13.953488372093,14.2857142857142,13.953488372093,12.5,7.0175438596491,9.9236641221374,11.8236472945891,9.9236641221374,9.9236641221374,9.9236641221374,8.5365853658536,11.142061281337,11.7820324005891,11.142061281337,9.3181818181818,5.5829228243021,6.7796610169491,8.3402835696413,9.6774193548387,7.8125,7.4418604651162,7.090909090909,7.090909090909,7.090909090909,7.0351758793969,6.2255285826155,4.16,,,,,6.1326658322903,,7.9631852741096,,9.1116173120728,9.1116173120728,7.2538860103626,8,8,6.1326658322903,,,5.0847457627118,,7.4211502782931,7.4211502782931,7.2463768115942,5.3571428571428,8.7875417130144,6.3205417607223,6.40625
"Cottage Park","Mobile","AL","Mobile","Mobile",,5.2659294365455,6.2492196279185,6.5184526456202,6.8458781362007,7.355104442483,7.0764832022873,8.0368098159509,9.0964220739842,8.4694898299433,8.0893533680521,6.9799906933457,6.6711140760507,5.5172413793103,5.5172413793103,5.5172413793103,5.420054200542,5.5276381909547,5.2592592592592,5.1094890510948,5.1094890510948,7.6923076923076,9.090909090909,8.130970192197,7.1479628305932,7.6923076923076,7.6923076923076,7.6923076923076,7.6923076923076,4.5037531276063,7.8988941548183,7.1454090746695,5.7142857142857,7.1454090746695,6.5586567631619,4.5450417726116,4.2214545811499,3.9367990164275,4.3516100957354,5.3684724255734,5.4578532443905,5.5586436909394,4.9253731343283,3.8491147036181,3.7064492216456,3.7064492216456,3.3891213389121,,4.3497172683775,4.3497172683775,,3.1269543464665,2.7777777777777,2.7777777777777,3.3344448149383,3.3344448149383,5.7714505579068,4.9094375595805
"Lincoln Heights","Charlotte","NC","Charlotte","Mecklenburg",,,,,,,,,,,,17.7215189873417,16.8067226890756,16.8067226890756,25.2100840336134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Italian Village","Columbus","OH","Columbus","Franklin",,,,,,5.1746442432082,5.8018101647714,8.8035214085634,5.1746442432082,8.6021505376344,7.8462348604528,,,,4.1133963312951,4.8571428571428,5.1038575667655,3.8861100423239,,,,5.0251256281407,5.0251256281407,,,,,,,,,,,,,,,,,,,,,8.1196581196581,6.6711140760507,5.5555555555555,,,,,,,,,,,3.0286190608502,
"Vineyard","Kansas City","MO","Kansas City","Jackson",,,,,,28.5714285714285,26.6666666666666,28.5714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"East San Roque","Santa Barbara","CA","Santa Barbara","Santa Barbara",,,,,4.8943270300333,4.8943270300333,5.2700922266139,5.3724053724053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9906542056074,
"Madison Grove","Bakersfield","CA","Bakersfield","Kern",,,,,,,,,,,,,9.6836668818592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2411309682582
"Crestwood","Washington","DC","Washington","District of Columbia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2348411934552,4.2429385380046,,,,,,,,,,,
"Diamond Heights","San Francisco","CA","San Francisco","San Francisco",,,,4.9523809523809,4.9523809523809,4.4543429844097,,,4.9523809523809,6.2578222778473,7.8463780092642,14.2252979623221,8.817635270541,8.817635270541,10.0502512562814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hunter Hills","Atlanta","GA","Atlanta","Fulton",,,25.1256281407035,25.0006250156253,25.1256281407035,26.2008733624454,30.2325581395348,20,20,19.090909090909,20,15.1063829787234,10,16.6666666666666,12.5,13.7931034482758,20,25,26.0223048327137,28.6532951289398,20.4,32.5814536340852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3939393939393,25.4237288135593,31.8715599619915,30.7692307692307
"Church Hill North","Richmond","VA","Richmond","Richmond City",,,9.2045454545454,9.4807050976655,9.4807050976655,13.648771610555,6.7599067599067,8,12.6849894291754,19.6774193548387,,,24.8747913188647,22.2222222222222,18.7617260787992,10.1010101010101,9.0939393939393,7.2268067016754,3.4602076124567,15.3789551140544,14.2285714285714,15.9970781592403,,,12,9.4786729857819,6.9990699906999,16.7776852622814,10.01001001001,15.015015015015,,8,5.5061179087875,,,,,11.1234705228031,11.1234705228031,11.0617009449694,14.426126460756,,,,,,,,,,,,,10.5498721227621,9.0723055934515,6.7114093959731,,
"Southside","Jacksonville","FL","Jacksonville","Duval",,7.4468085106382,11.1152278621711,11.1234705228031,11.1234705228031,9.090909090909,9.090909090909,11.1172873818788,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,12.5078173858661,6.4935064935064,4.5190445448676,5.9058823529411,6.1094224924012,6.1094224924012,5.9058823529411,4.2643923240938,4.0424663127807,3.0149253731343,,7.2484778196578,5.2631578947368,6.4162754303599,3.3333333333333,6.6889632107023,,,,,,,,,7.1628651460584,7.1628651460584,4.9612403100775,4.6620046620046,4.6620046620046,5.8181818181818,5.420054200542,5.8181818181818,4.5454545454545,4.6511627906976,9.8601398601398,11.75965067125,,,,,10.6060606060606,11.7647058823529,,11.7647058823529,5.181347150259
"Heritage Heights Community","Town of Madison","WI","Madison","Dane",,,,,6.959547629404,,,4.5475216007276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Cyrils","Tucson","AZ","Tucson","Pima",,,,,,,,12.9677980852915,,,,,,,12.9429892141756,11.0249081257656,8.4411164057181,7.8263784146137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7165316817532,,,
"Hidden Meadow","San Antonio","TX","San Antonio","Bexar",,,,,,8.0306905370843,,6,4.039434741765,,,,,,4.8192771084337,6.2578222778473,4.8484848484848,,,5.6818181818181,5.5555555555555,,,,,,,4.6728971962616,4.6728971962616,5.5617352614015,5.5068836045056,,,,,5.0632911392405,,4.6067415730337,,,,,,,,,,,,,,,,,,,,
"Briarwood","Tulsa","OK","Tulsa","Tulsa",,,5.1477597712106,,6.3446286950252,8.5543199315654,8.5543199315654,4.5918367346938,3.5714285714285,4.1882876204595,4.1882876204595,4.1882876204595,5.0413223140495,,5.2687038988408,,5.6657223796033,5.2687038988408,6.1339173967459,,,,,,,,,,,,,,,,,,,,,,,,3.7721324095458,,,,,4.6369203849518,6.8071312803889,6.8071312803889,,4.4347826086956,5.4166666666666,4.4347826086956,4.7151277013752,4.7151277013752,4.3516100957354,
"Whitehall","Albany","NY","Albany","Albany",,,,5.2910052910052,4.5714285714285,5.3233297606287,5.5865921787709,6.6711140760507,6.9767441860465,7.6141304347826,7.6982294072363,7.877094972067,5.3168421052631,5.2659294365455,5.3168421052631,3.8481012658227,3.8481012658227,3.9102564102564,5.0955414012738,4.5823389021479,5.8858151854031,5.4091333216135,4.7641734159123,5.8614564831261,4.0177100659707,4.7641734159123,2.6143790849673,4.5682960255824,5.2659294365455,3.4877072612921,7.3825503355704,4.7869794159885,5.801305293691,6.0024009603841,,,,,,,,5.7142857142857,,4.08,,,,,,,,5.4083288263926,5.4083288263926,5.8858151854031,5.5586436909394,4.4464206313917,5.8370301190754,5.5586436909394
"Olentangy Commons","Columbus","OH","Columbus","Franklin",,,,,8.8495575221238,,6.0195635816403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Central High","Little Rock","AR","Little Rock","Pulaski",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6898470097357,14.3266475644699,18.7734668335419,,,,,,,,,,,,,,,,,,
"Touchstone Village-Elm Lane","Charlotte","NC","Charlotte","Mecklenburg",,,,,,,,,,,,,,,,,,,,4.590909090909,,4.956798544793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eucalyptus Hill","Santa Barbara","CA","Santa Barbara","Santa Barbara",,,,,7.7071290944123,8.9743589743589,7.9487179487179,7.3529411764705,,,9.5849990481629,8.08,8.08,7.4211502782931,6.6889632107023,6.6889632107023,,,,6.5281899109792,6.5281899109792,7.4074074074074,7.4074074074074,6.269592476489,,,6.7567567567567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crawford Farms","Fort Worth","TX","Dallas-Fort Worth","Tarrant",,,,,,,,,,,,,,,,,,,,3.8461538461538,4.5435598165902,4.680445448704,6.4251337239732,3.3344448149383,2.4878048780487,2.5012506253126,2.8333333333333,2.8333333333333,3.2930387661525,3.2930387661525,4.5350835322195,,3.5772357723577,2.5012506253126,,,,,,,,,,,,,,,,,,,,2.78125,3.6363636363636,4.5328719723183,,
"Westfield","Theodore","AL","Mobile","Mobile",,,,,,,,,,,,,,,9.5238095238095,7.6911256242796,7.3195876288659,10.7219442458899,10.7219442458899,15.8547387068201,15.8547387068201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Highlands","Kirkland","WA","Seattle","King",,,7.0588235294117,7.0588235294117,7.0588235294117,13.0676681271298,9.1636363636363,9.1,8.1395348837209,6.6225680933852,7.4087794035932,5.3452115812917,5.3452115812917,,,5.2631578947368,5.2631578947368,5.2631578947368,4.949381327334,6.8965517241379,6.1863881759447,,4.5386727598809,4.1446631461033,,,,,,,,5.9045226130653,4.7619047619047,,,,,,,,,,,,,,,,,,,,,,,,,
"North Dodge","Tucson","AZ","Tucson","Pima",,,,,,9.7619047619047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Downtown","Boise","ID","Boise City","Ada",,,,8.8235294117647,8.8235294117647,8.8235294117647,6.4516129032258,0.060606060606,0.054054054054,0.054054054054,,,,,11.7620816447285,11.1259259259259,15.015015015015,,,8.3368070029178,9.1603053435114,5.2910052910052,5.2910052910052,,,,,,,,9.7087378640776,11.1358574610244,11.1358574610244,11.1358574610244,,,,5.4068667207353,5.9259259259259,,,,,,,,,,,,,,,,,,,
"Hwy 51-Park Road","Charlotte","NC","Charlotte","Mecklenburg",,5.9411764705882,3.8487972508591,6.5481758652946,8.7032201914708,7.8462348604528,8.3379655364091,7.6612903225806,7.6612903225806,8.6114101184068,8.7027914614121,7.7469335054874,7.1479628305932,7.1633237822349,6.578947368421,7.1479628305932,7.1942446043165,8.5836909871244,10.6315789473684,9.8873591989987,4.9049049049049,3.3333333333333,3.4237726098191,3.3333333333333,,,7.6982294072363,,5.8858151854031,,,,,,,,,,,,,,,,5.7894736842105,,,,,,,,,,,,3.7037037037037,5.3684210526315
"Eastmont","Dayton","OH","Dayton","Montgomery",,,5.5617352614015,,,,13.1386861313868,,,,,,,,,9.1503267973856,11.1234705228031,9.2627599243856,,,,,,,,,,,4.8780487804878,8.4615384615384,4.8780487804878,,9.2307692307692,10.2564102564102,10.2564102564102,15.4237288135593,,,,,,6.4516129032258,8.347245409015,,,,,,,,,,,,,,,
"Princeton Lakes","Atlanta","GA","Atlanta","Fulton",,,,9.6863237139272,,9.6863237139272,,9.1428571428571,9.1428571428571,10,9.1428571428571,,10,10,10,10,14.8030987734021,9.8440545808966,11.7705901967322,11.1234705228031,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rolling Acres","Akron","OH","Akron","Summit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7460317460317,9.5238095238095,,,,,,,,,,,,,,9.2727272727272,6.9930069930069,10.3448275862068,7.168458781362,,,,,,,,6.6755674232309,,
"Flying Horse","Colorado Springs","CO","Colorado Springs","El Paso",,,4.225352112676,4.4247787610619,5.9829059829059,7.0714119562688,5.9829059829059,6.2578222778473,7.36,6.2578222778473,7.36,6.2578222778473,5.8823529411764,3.5093876118617,4.6100318933024,4.6100318933024,6,3.3344448149383,3.3344448149383,3.1843575418994,5.8181818181818,5.8181818181818,6.4687852879496,4.2583595312946,,,,,3.8947368421052,3.8461538461538,4.2857142857142,4.2857142857142,4.2265426880811,3.3391915641476,,,,3.9223377132771,,2.3157894736842,2.8169014084507,4.3478260869565,4.3478260869565,3.1067961165048,3.0769325444078,2.2732439190725,3.0063965884861,,2.4634146341463,2.3375796178343,,3.9874739039665,3.6673100543955,3.6673100543955,3.6486904661434,2.6279662678956,2.5361531170378,2.1505376344086
"Hancock Mill","Augusta","GA","Augusta","Richmond",,,,,,,,,,,3.4130396371988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cedarhurst","Richmond","VA","Richmond","Richmond City",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75,13.7741046831955,,,,,,,,,,,,,,,,,,,,,,,,,,
"Eden","San Antonio","TX","San Antonio","Bexar",,,,,,,,,3.0350808040993,,,,,,,,,,,,,,,,,,3.3355570380253,4.5871559633027,6.1212121212121,6.7567567567567,7.5,7.4814814814814,5.2659294365455,,,,,,,,,,,,,,,,,,,,,,,,,
"Brittany Hills","Columbus","OH","Columbus","Franklin",,,,,,,13.2176234979973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Southeast","Austin","TX","Austin","Travis",,,,,,,,3.3786066626123,2.1128248468201,2.0271639975674,2.0271639975674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Providence Park","Charlotte","NC","Charlotte","Mecklenburg",,,7.6380952380952,6,5.8008658008658,5.7861635220125,4.9215686274509,5.0179211469534,6.3157894736842,,,,4.968322774258,,5.8199226305609,9.724923589886,6.269592476489,,6.8767908309455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Harborview","Jacksonville","FL","Jacksonville","Duval",,,,16.1290322580645,9.75,20.0400801603206,21.6710182767624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Earlewood","Columbia","SC","Columbia","Richland",,5.1794871794871,5.1794871794871,5.1851851851851,5.5963302752293,4.3516100957354,4.2571306939123,5.2910052910052,5.626204238921,5.2910052910052,8,16.4874551971326,11.1111111111111,8.4210526315789,5.8858151854031,4.6533271288971,6.1913696060037,6.6711140760507,5.1525423728813,5.126582278481,5.079365079365,5.289492494639,5.289492494639,3.6496350364963,3.5739814152966,4.4809559372666,4.4809559372666,4.4900577293136,4.4900577293136,5.7232704402515,5,5.7232704402515,4,3.5779260157671,3.8491147036181,4.8969072164948,6.1976235146966,5.3571428571428,5.0251256281407,4.1570438799076,3.393559570638,3.5739814152966,4.0032025620496,5.7398630858346,6.5771266407636,6.0913705583756,3.8461538461538,3.7145945945945,3.023758099352,4.5806451612903,,2.4,3.8789759503491,4.8888888888888,4.880429477794,4.3509789702683,4.1753653444676,4.1342121030557
